USER_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
05009acd-6d4a-4b20-8d7e-ea34fd9683bb,24.0,Male,USA,New York,0.6,4.0,32.2,12.8,64.0,7.0,12.0,185.84,56.0,42.3,9.1,19.7,6.0,5.0,9.8,17.8,2.0,2505.49,1896.0,Q3,1
050c1cf6-d5db-4dfa-8501-0448a9e7c7ab,25.0,Female,Japan,Yokohama,1.1,0.0,26.8,1.9,82.1,0.0,7.800000000000001,62.74,8.0,48.959999999999994,0.6,2.5,9.0,2.0,0.0,3.2,3.0,375.78,1896.0,Q4,1
0512b976-5b27-4226-9d89-2282a50cd72f,31.0,Male,India,Delhi,4.8,15.0,27.8,5.0,74.2,5.0,13.0,136.91,20.0,66.4,8.4,13.7,3.0,2.0,5.1,17.2,2.0,1808.15,1425.0,Q2,0
05180faf-abbf-4ec5-bda8-aa27f2a5f107,24.0,Female,USA,Los Angeles,0.6,19.0,38.0,12.3,34.8,4.0,26.0,105.43,48.0,53.64,5.1,42.7,3.0,6.0,35.6,38.0,1.0,2455.51,1497.0,Q4,0
053dcbf8-d683-4e3e-8909-93ae8ff0151a,35.0,Female,USA,Houston,3.4,30.0,51.7,18.1,31.1,14.0,21.0,163.98,8.0,19.8,4.0,34.2,2.0,6.0,58.8,32.8,1.0,2914.27,4890.0,Q2,0
0553d583-efc9-46c5-899c-7fb51ba2f389,53.0,Female,USA,Los Angeles,0.7,11.0,21.4,12.9,44.4,2.0,12.0,75.74,39.0,63.0,10.0,23.4,8.0,2.0,27.6,18.7,2.0,753.12,3790.0,Q1,0
0554f06d-631a-460d-831a-b8b429528f6d,56.0,Male,USA,Chicago,3.7,1.0,25.6,3.8,78.3,5.0,13.0,149.1,11.0,32.5,4.3,10.9,5.0,2.0,12.3,16.4,3.0,1821.19,2582.0,Q3,0
0571e787-edd3-42dc-873a-b376a16ac9c9,28.0,Male,UK,Birmingham,2.4,0.0,16.7,6.8,83.6,1.0,4.0,117.17,13.0,80.7,2.9,19.7,6.0,1.0,19.0,17.3,2.0,526.75,2531.0,Q2,1
057e8742-5b73-468b-98db-0e2f1ef476d5,33.0,Male,USA,Chicago,1.9,13.0,33.4,8.7,45.1,1.0,11.0,44.05,10.0,43.6,5.4,23.3,6.0,1.0,15.9,19.2,3.0,544.0,1992.0,Q2,0
0583ef43-9029-4855-a138-bf46333ffc72,18.0,Female,USA,Chicago,4.4,18.0,39.2,9.2,71.5,5.0,22.1,73.34,3.0,27.6,3.4,33.7,5.0,2.0,36.3,27.2,3.0,1155.82,1896.0,Q4,1
05a3243a-847f-44ed-b57e-fd5b642c8eb3,22.0,Male,India,Bangalore,3.1,0.0,11.3,3.0,70.5,1.0,3.0,179.39,50.0,71.3,5.4,35.3,7.0,2.0,27.6,0.0,2.0,581.86,0.0,Q3,1
05a3c697-d84c-4004-89f2-155c3f284ed7,37.0,Female,Canada,Montreal,1.8,15.0,25.9,11.3,43.3,4.0,14.0,121.73,37.0,14.7,7.0,28.6,2.0,1.0,45.8,12.0,2.0,1552.69,1569.0,Q3,0
05b720fb-30f3-4960-a359-51d9fc438525,22.0,Female,Canada,Ottawa,0.5,4.0,13.3,2.1,75.4,3.0,4.0,107.12,1.0,40.2,3.5,0.0,8.0,1.0,27.6,18.6,2.0,405.74,1896.0,Q2,1
05ca636e-ff6b-4452-9e2d-ef02ee08e091,20.0,Male,Canada,Toronto,1.3,14.0,20.1,4.1,63.3,1.0,7.0,174.07,37.0,40.2,0.6,7.5,10.0,0.0,0.0,8.2,2.0,1160.71,1911.0,Q3,0
05e63737-2afd-44cc-a5e2-b276f483fbfd,47.0,Female,USA,Phoenix,6.1,7.0,26.8,10.5,52.2,5.0,12.0,122.91,16.0,45.3,9.9,35.9,10.0,4.0,20.2,30.2,2.0,1517.13,1460.0,Q2,0
05ef6737-50c9-44fa-8407-5a1404bd2408,24.0,Male,UK,Leeds,1.3,0.0,13.7,4.1,78.0,1.0,2.0,51.74,2.0,40.6,10.0,9.6,10.0,0.0,0.0,5.1,2.0,102.0,1565.0,Q2,1
05efa695-fcdf-4d2f-b50c-cebc42bb8d90,38.0,Male,India,Delhi,1.9,2.0,25.5,6.5,62.5,3.0,8.0,143.32,21.0,64.0,1.4,3.9,4.0,2.0,18.6,13.5,1.0,1340.7,2193.0,Q2,0
05f2cf53-c7c3-462b-87ba-29be7851edd6,41.0,Male,USA,Houston,1.3,0.0,16.9,6.9,71.9,4.0,7.0,75.74,55.0,30.6,11.3,19.8,9.0,2.0,30.8,17.4,2.0,492.71,1896.0,Q3,0
05f6f309-ccef-4ffb-8562-cd17076acca1,20.0,Male,USA,New York,1.0,21.0,41.0,15.0,29.0,9.0,19.0,83.76,45.0,13.0,6.1,53.0,5.0,5.0,68.9,47.9,1.0,1709.0,3196.0,Q1,1
06123e70-e644-4b22-b99d-c2972c4b197a,37.0,Male,USA,Phoenix,1.0,3.0,17.2,7.3,44.0,3.0,8.0,90.99,45.0,57.7,2.0,10.5,6.0,4.0,18.0,14.2,3.0,596.52,2899.0,Q1,0
06137f28-d10c-46d8-8128-97ab5ff36cd5,19.0,Female,UK,Manchester,3.1,9.0,26.8,9.9,64.3,4.0,16.0,99.06,13.0,40.7,3.7,26.0,5.0,5.0,19.9,25.4,2.0,1367.12,1896.0,Q1,0
0616551d-9694-417f-937a-9c1b46e546b3,23.0,Male,Canada,Ottawa,1.5,9.0,18.2,5.6,36.7,5.0,10.4,73.9,67.0,49.08,9.9,6.5,5.0,0.0,32.1,24.4,3.0,604.13,676.0,Q4,0
065265cd-0aca-439a-ad1f-84437b62a734,34.0,Female,USA,Houston,1.2,0.0,12.5,6.1,79.8,0.0,4.0,85.53,18.0,47.7,1.6,0.0,9.0,0.0,0.0,3.5,5.0,343.08,2679.0,Q3,1
06627b8c-4082-440b-bac0-2d417c8bc083,38.0,Male,India,Bangalore,3.7,2.0,22.3,6.4,71.8,2.0,14.0,45.71,16.0,24.3,5.2,12.8,6.0,3.0,8.3,13.8,3.0,728.16,168.0,Q1,0
06660345-c2ee-4415-b2cb-2e4c81f3dd44,41.0,Female,France,Toulouse,2.4,17.0,45.8,10.7,51.6,6.0,18.0,57.63,18.0,29.1,7.2,45.0,4.0,4.0,46.2,37.1,4.0,1025.16,310.0,Q3,0
06a68270-c232-4bcf-b565-7f7a569c888e,71.0,Female,India,Delhi,1.6,9.0,26.8,3.5,62.5,1.0,15.6,57.22,3.0,59.52,2.9,13.3,5.0,1.0,13.4,19.4,2.0,620.18,506.0,Q4,0
06ad005f-5d57-4995-ba5a-031cc9216a21,18.0,Male,Japan,Kyoto,9.5,29.0,40.3,14.4,44.7,3.0,16.0,79.4,5.0,45.3,4.3,26.2,2.0,7.0,60.6,24.3,2.0,1186.75,3080.0,Q2,0
06bd1355-bc47-41d3-b569-76826508b331,36.0,Other,USA,Houston,0.5,4.0,26.8,5.0,64.7,5.0,9.0,84.7,35.0,40.2,4.4,19.7,11.0,2.0,6.2,11.2,2.0,651.51,522.0,Q1,0
06c06685-d363-4338-9dd4-852cd1f7c149,39.0,Female,USA,Los Angeles,1.3,6.0,16.8,7.5,47.9,2.0,12.0,92.3,15.0,21.0,3.0,5.5,2.0,0.0,18.6,13.1,3.0,1201.92,1185.0,Q1,0
06c2dc11-3264-4f73-915b-b97b51801730,35.0,Female,USA,New York,3.1,0.0,16.7,3.4,77.2,4.0,3.0,129.88,0.0,28.9,10.7,0.0,9.0,2.0,16.5,13.7,2.0,461.85,582.0,Q2,0
06c73217-b39a-41bc-afc6-728e23a00593,33.0,Female,Japan,Nagoya,3.1,0.0,28.2,8.1,75.5,3.0,5.0,56.66,21.0,61.0,6.0,17.8,7.0,1.0,27.6,6.9,2.0,337.49,476.0,Q1,1
06d5c97b-6065-470c-9414-0286511a90f0,31.0,Female,Germany,Munich,1.1,7.0,36.3,10.0,69.1,7.0,12.0,176.04,10.0,50.5,2.9,32.2,6.0,2.0,27.6,28.4,3.0,2293.31,3938.0,Q1,1
06e35734-724e-4ce9-99aa-1e9335056326,34.0,Female,Canada,Calgary,3.0,21.0,49.7,13.7,15.3,6.0,19.0,124.22,32.0,34.7,3.0,37.6,1.0,4.0,56.6,36.4,1.0,2405.93,4023.0,Q2,0
06e510ab-859a-4dd8-bb43-d50114155aa7,49.0,Female,Canada,Toronto,0.5,2.0,20.5,5.7,70.5,4.0,13.0,150.82,21.0,57.599999999999994,4.1,18.7,7.0,1.0,0.0,14.7,3.0,1487.43,36.0,Q4,0
06f16bef-44e9-47c5-a0dc-398697deba6f,41.0,Female,UK,London,4.6,14.0,21.6,7.7,54.4,8.0,11.7,82.75,7.0,46.68,5.7,8.9,7.0,6.0,26.2,13.3,1.0,621.9,1896.0,Q4,0
070a0d33-e367-4e5d-ae85-673f6818de82,62.0,Female,UK,Manchester,5.6,17.0,25.1,2.9,69.8,1.0,6.0,104.62,102.0,48.4,8.4,2.6,11.0,1.0,10.6,11.2,2.0,742.48,407.0,Q2,1
070a2d49-e987-44e2-bb11-74e4ec743eb6,38.0,Female,Australia,Adelaide,2.3,1.0,22.1,10.7,50.5,3.0,10.0,103.64,19.0,32.3,1.5,6.9,8.0,3.0,50.7,21.5,2.0,1111.1,2982.0,Q3,0
07169492-b4f0-4653-a62f-5406ade24c5b,30.0,Male,Australia,Melbourne,1.2,18.0,32.1,8.4,29.7,8.0,17.0,144.25,12.0,44.6,5.4,7.3,2.0,5.0,59.4,23.7,3.0,2932.96,3174.0,Q2,1
0727579f-f4c5-480f-b607-5c041a5066e8,38.0,Male,USA,Los Angeles,4.3,4.0,26.8,1.7,70.4,1.0,4.0,113.05,6.0,23.3,0.3,15.5,13.0,0.0,0.0,1.3,2.0,469.98,768.0,Q3,0
07306fd7-f2cd-48dd-972e-34d8d9582374,38.0,Male,France,Lyon,2.5,17.0,40.7,12.6,31.5,7.0,17.0,234.43,8.0,69.8,19.3,31.2,2.0,6.0,33.8,20.2,2.0,4400.23,4234.0,Q2,0
073db26d-cf18-4e7b-b2cb-0acb17471b44,49.0,Male,Japan,Kyoto,5.8,5.0,30.3,10.0,69.7,4.0,7.0,124.67,20.0,59.1,0.3,22.9,7.0,1.0,27.6,16.4,2.0,792.36,643.0,Q1,0
074c8455-bf0c-4750-9050-cb872b1685ab,29.0,Male,Germany,Munich,1.3,12.0,27.0,7.1,55.0,2.0,8.0,125.07,3.0,48.4,5.4,7.7,9.0,1.0,32.9,31.1,2.0,829.13,1011.0,Q2,0
074d9dbc-eae9-4d5d-9163-4ef170842824,46.0,Female,India,Bangalore,3.6,7.0,16.1,7.0,71.5,1.0,3.0,91.03,39.0,31.9,4.3,5.8,12.0,0.0,7.1,6.7,1.0,253.89,604.0,Q2,1
07520e8f-c20c-4b73-a27a-af258d1e8a5b,43.0,Male,France,Paris,1.8,9.0,13.7,5.7,76.6,3.0,3.0,150.93,26.0,33.5,7.7,17.2,9.0,0.0,5.3,6.6,4.0,428.9,1896.0,Q2,1
0762ca64-541b-451d-a8a8-6bbec1349f5d,21.0,Female,India,Chennai,2.4,8.0,16.9,8.4,69.6,4.0,6.0,56.74,13.0,57.9,10.7,0.0,7.0,1.0,12.7,13.2,4.0,302.93,1014.0,Q1,0
07632195-fa33-40c4-8303-1d03d103707c,43.0,Male,Australia,Melbourne,0.7,3.0,8.1,9.8,77.0,1.0,3.9,104.87,37.0,57.0,8.5,16.3,6.0,1.0,0.0,16.7,1.0,362.94,912.0,Q4,1
076717f4-1c01-4bab-97ce-b9e311ee0bf6,27.0,Male,Japan,Nagoya,3.9,10.0,29.1,12.2,64.7,3.0,10.0,55.25,15.0,40.2,3.1,18.9,5.0,3.0,23.6,19.0,1.0,579.73,1159.0,Q3,0
0769cddb-5b6b-46ed-a7ea-670456055860,52.0,Female,USA,Chicago,2.9,5.0,23.8,5.9,71.8,4.0,5.0,200.32,31.0,36.3,9.0,8.4,7.0,1.0,0.0,19.1,1.0,1035.06,1370.0,Q3,1
076f7963-9e5a-4abb-b656-0a016120787d,30.0,Female,USA,New York,5.2,6.0,26.5,4.8,52.8,3.0,10.0,68.13,21.0,25.9,3.5,16.2,7.0,1.0,50.7,19.5,1.0,760.17,2831.0,Q3,0
0776ed94-aa9f-41c6-a6ec-f1d28d9ccb52,42.0,Female,Germany,Berlin,3.1,0.0,20.5,5.7,67.5,4.0,6.5,78.69,62.0,73.55999999999999,7.6,35.2,6.0,1.0,0.0,7.8,2.0,387.46,1350.0,Q4,0
07772765-b817-4bcb-b2ff-e99df2c3439d,26.0,Female,USA,Los Angeles,1.9,14.0,46.9,16.9,39.7,4.0,16.0,137.94,17.0,26.8,5.4,29.7,3.0,5.0,61.4,29.2,3.0,2552.81,2765.0,Q3,0
0777d584-5f8e-432b-9d5d-3e83f54374b2,24.0,Female,USA,New York,5.4,12.0,29.2,9.4,60.4,7.0,17.0,142.62,80.0,42.8,7.2,16.8,8.0,4.0,42.0,25.4,2.0,2122.99,3438.0,Q3,1
077c6291-9583-4dd3-bfe1-e4c0539aa55e,34.0,Male,Japan,Osaka,7.0,11.0,18.9,9.0,68.9,3.0,9.0,106.4,81.0,40.2,1.6,5.5,6.0,2.0,17.5,17.7,1.0,941.47,149.0,Q3,0
078254c0-9f44-4f5e-84f6-8509349bcaf7,42.0,Male,Japan,Kyoto,0.2,17.0,40.8,7.2,39.8,8.0,27.0,121.87,11.0,58.2,5.4,30.3,2.0,10.0,45.5,23.3,2.0,3131.84,3377.0,Q1,1
079d8535-612a-4acb-a356-964b37c9478f,26.0,Female,France,Nice,1.9,5.0,4.8,6.0,75.0,1.0,10.0,106.65,63.0,62.6,7.9,1.4,8.0,1.0,20.4,0.0,2.0,1079.04,789.0,Q1,1
07ab3e7c-2404-41c2-b998-8a929b5ea07b,18.0,Female,UK,Glasgow,4.3,11.0,26.0,7.7,66.4,6.0,8.0,149.75,25.0,27.5,8.5,35.3,4.0,2.0,12.6,9.2,2.0,1228.73,651.0,Q3,1
07abcb15-9158-47af-9107-174861e2add0,39.0,Female,Germany,Berlin,2.8,1.0,21.0,6.3,87.3,3.0,16.900000000000002,200.4,11.0,37.44,6.6,15.4,7.0,3.0,33.1,18.1,2.0,2842.02,1250.0,Q4,1
07b2ec4b-7c0f-40ef-bd69-ebb854a22286,45.0,Male,Australia,Brisbane,0.9,17.0,26.1,6.2,59.7,2.0,9.0,54.07,26.0,50.1,5.4,25.2,5.0,1.0,0.0,26.1,3.0,448.94,3110.0,Q3,0
07c2fc23-c87a-4008-a0b8-5c30a50db46b,40.0,Female,Germany,Frankfurt,1.8,12.0,28.3,10.1,59.6,7.0,15.6,146.43,56.0,57.72,15.2,9.3,6.0,1.0,23.7,28.7,1.0,1731.35,1607.0,Q4,0
07c6ca7c-9c7d-4763-a117-28290a4e73a9,30.0,Female,Germany,Cologne,2.0,1.0,26.8,4.9,90.3,2.0,7.800000000000001,74.46,32.0,67.8,6.8,6.9,3.0,0.0,36.8,18.6,2.0,425.32,576.0,Q4,1
07e4603c-6127-4767-95b1-3ad84f270d03,44.0,Male,India,Chennai,1.8,20.0,37.7,11.4,37.1,5.0,18.0,124.89,27.0,40.2,5.4,47.0,3.0,7.0,49.2,31.2,1.0,2622.77,3182.0,Q1,0
07ec999c-497c-45a2-94ce-9b90c7a99bc2,46.0,Male,Japan,Nagoya,2.1,0.0,23.1,7.8,87.2,4.0,8.0,79.81,14.0,44.3,11.7,19.7,5.0,2.0,36.7,18.6,5.0,601.39,942.0,Q2,1
07f2383c-19cb-444d-82d3-02a7ede5d59f,26.0,Male,Canada,Vancouver,2.3,13.0,29.2,10.4,36.5,7.0,13.0,90.25,55.0,19.2,13.9,30.1,5.0,3.0,23.6,30.8,4.0,1306.67,1526.0,Q2,0
07fdb6ba-f579-418f-825b-f4ffd7dfd661,22.0,Female,USA,Los Angeles,1.9,0.0,6.2,3.6,77.9,0.0,9.0,54.03,32.0,11.7,7.5,0.1,10.0,1.0,23.6,7.4,5.0,391.61,0.0,Q2,1
080d815c-5e35-41d0-890d-c05b5a1e7a92,35.0,Female,Japan,Nagoya,6.8,12.0,33.3,5.6,36.3,3.0,22.1,75.92,3.0,45.6,9.4,20.0,3.0,0.0,36.4,26.7,3.0,1432.02,3138.0,Q4,0
0827bf64-888c-4aad-9d98-d33e7caa4672,38.0,Female,Japan,Tokyo,6.5,26.0,45.3,8.4,27.3,7.0,26.0,128.98,47.0,35.16,4.8,43.3,5.0,2.0,56.5,33.9,3.0,2834.09,3077.0,Q4,0
082b8c6f-cd04-4c0f-a170-c36a08d99fa9,26.0,Male,USA,New York,0.6,27.0,53.1,12.8,40.3,14.0,24.0,122.84,32.0,59.4,9.2,39.5,2.0,9.0,31.5,39.3,5.0,2972.68,2606.0,Q3,1
082daf90-2841-4455-8062-9cebd946f062,28.0,Female,Australia,Sydney,0.1,18.0,30.2,8.6,44.8,9.0,17.0,132.0,22.0,19.1,8.5,25.6,5.0,2.0,44.6,26.7,1.0,2596.79,853.0,Q1,1
0848a42a-c7c0-442b-9331-5318f9ff837d,35.0,Female,USA,Chicago,7.1,3.0,20.7,4.9,66.7,3.0,6.0,123.5,6.0,33.0,4.4,13.3,7.0,1.0,28.8,13.5,1.0,848.98,1271.0,Q3,0
084b6518-577a-49bd-812d-eaeb7a8b11f4,38.0,Female,France,Paris,3.9,13.0,33.2,10.9,26.9,7.0,18.0,160.98,66.0,40.2,8.7,39.0,2.0,8.0,82.2,34.2,1.0,2828.67,2395.0,Q2,0
084e6082-9f20-46c0-894c-d95736e0c31a,18.0,Other,USA,Chicago,0.8,0.0,26.0,3.2,67.3,0.0,5.0,50.24,16.0,40.2,9.2,8.3,12.0,2.0,6.9,13.1,2.0,241.97,0.0,Q2,1
0854bc31-aceb-44e4-bf31-61e45aef079e,29.0,Female,Australia,Perth,1.9,12.0,12.4,1.2,75.1,1.0,3.0,92.45,43.0,36.4,8.3,0.0,4.0,1.0,6.7,18.6,2.0,326.28,1800.0,Q1,1
085c86ce-6c38-4374-89b0-d7c8547d51f2,30.0,Male,USA,Phoenix,1.6,7.0,23.4,8.4,66.1,5.0,8.0,95.53,57.0,7.6,5.4,19.7,7.0,1.0,0.0,6.1,2.0,768.01,1896.0,Q2,0
086c9a48-af39-4f56-8dc0-358156014c0e,42.0,Male,Canada,Ottawa,3.9,11.0,33.8,8.5,48.8,9.0,21.0,129.04,104.0,19.9,8.9,41.1,4.0,2.0,33.5,18.6,2.0,2943.39,4503.0,Q3,0
08712e8c-3a8f-4ce4-8730-15f5beac008e,36.0,Female,India,Hyderabad,0.7,14.0,33.1,10.1,44.2,4.0,19.0,101.74,2.0,52.5,10.0,35.3,5.0,4.0,27.6,25.0,3.0,1979.73,1693.0,Q1,0
087d316b-78f4-4525-bc15-1abfc00cf0aa,18.0,Male,Canada,Vancouver,2.8,5.0,22.5,5.7,54.5,4.0,15.0,165.84,4.0,19.9,11.4,14.9,2.0,4.0,20.8,22.6,4.0,2331.73,1896.0,Q3,1
087e66a3-72b3-4c59-a2ae-496f832a7e7d,38.0,Male,USA,Chicago,2.5,10.0,22.5,6.3,56.8,4.0,11.7,132.55,110.0,40.2,8.4,18.2,5.0,2.0,8.6,17.5,1.0,1109.75,1896.0,Q4,0
08969e40-3070-4eef-8e91-e28a16498e6c,33.0,Female,UK,London,4.1,7.0,27.8,8.4,77.3,3.0,9.0,152.54,18.0,35.3,4.4,21.8,6.0,1.0,11.8,9.6,4.0,1191.79,1508.0,Q3,0
089c86c1-2704-4627-b6c3-0449a2f1131d,54.0,Male,India,Mumbai,4.6,1.0,22.9,8.4,71.4,5.0,7.0,174.63,82.0,30.2,5.4,14.5,8.0,2.0,27.6,11.6,4.0,1271.12,2188.0,Q1,0
08a19bd3-9ab2-42d1-9c01-50035009c300,47.0,Male,UK,Glasgow,0.5,11.0,33.7,10.2,59.3,3.0,10.0,60.16,9.0,40.2,3.5,23.2,6.0,2.0,60.9,18.6,3.0,597.12,2564.0,Q3,0
08b87742-40bc-4376-838c-886addbb8929,29.0,Male,Canada,Montreal,2.5,0.0,11.7,5.0,76.2,3.0,10.4,105.11,1.0,30.0,7.7,11.9,10.0,1.0,29.1,6.8,1.0,690.05,1676.0,Q4,0
08d5d65c-6a74-4719-9139-5baa5d761090,57.0,Female,Germany,Cologne,0.4,12.0,35.2,8.7,41.9,6.0,10.0,60.85,12.0,32.2,1.7,3.5,7.0,2.0,27.6,19.5,2.0,535.98,1601.0,Q1,0
08f9133c-85b0-49a7-98e7-fa99337564dd,53.0,Female,UK,Leeds,2.8,10.0,28.9,11.7,31.9,3.0,19.0,94.72,8.0,27.4,4.8,20.7,4.0,7.0,61.4,31.8,2.0,1520.05,1692.0,Q1,0
091f2540-9d7e-43db-8c49-294cb1a15afa,44.0,Female,Canada,Toronto,4.9,18.0,44.6,13.0,58.7,6.0,18.0,84.66,19.0,38.8,12.5,30.8,3.0,1.0,79.7,30.8,4.0,1664.72,1945.0,Q3,0
09258639-e6ce-4017-9aa7-01191df26c2c,41.0,Male,France,Marseille,4.5,15.0,21.1,8.5,57.3,4.0,7.0,124.91,40.0,43.4,8.4,20.6,5.0,2.0,46.0,8.1,1.0,888.55,2840.0,Q1,0
092885f5-5093-44da-99ee-d2fb778f7736,42.0,Female,USA,Los Angeles,2.7,0.0,18.2,1.0,51.8,1.0,6.5,112.02,9.0,21.96,11.1,12.9,5.0,0.0,0.0,11.0,1.0,651.49,2136.0,Q4,0
092a0db6-e546-4976-9c2c-d2a649f322b1,39.0,Male,USA,New York,2.0,12.0,24.7,9.2,58.2,4.0,10.4,145.92,8.0,35.16,2.7,27.7,6.0,1.0,23.7,20.8,2.0,1334.38,1950.0,Q4,0
092e6009-c297-4c63-8441-89dccce3c4a2,38.0,Other,Canada,Calgary,3.1,20.0,32.8,11.8,67.8,2.0,12.0,79.29,25.0,7.1,1.8,15.1,7.0,2.0,27.6,25.0,2.0,1044.9,2989.0,Q3,0
09302458-0e18-4993-aae4-524e71b187f6,33.0,Female,USA,Houston,10.0,1.0,15.7,4.2,84.2,2.0,6.0,183.56,47.0,33.9,18.4,0.0,7.0,0.0,0.0,10.8,3.0,1167.94,1453.0,Q2,1
0936c41a-8bc9-4e55-a289-bc9d3f511993,41.0,Male,Japan,Nagoya,5.5,3.0,23.6,6.2,48.9,2.0,8.0,132.85,45.0,41.3,8.6,14.1,7.0,3.0,21.2,1.0,2.0,1171.0,887.0,Q3,0
094aee27-225d-427f-ae1f-9c8f455d6f7e,51.0,Male,USA,Los Angeles,1.9,1.0,16.7,7.0,85.3,2.0,13.0,152.61,30.0,73.32,5.4,14.4,4.0,0.0,26.5,11.4,2.0,1323.52,1386.0,Q4,0
094fb660-2c21-4fc0-9aa7-7536c4557b8c,33.0,Male,USA,Phoenix,2.6,6.0,28.0,6.0,70.6,4.0,12.0,76.68,31.0,58.4,7.0,19.8,8.0,3.0,0.0,21.9,1.0,967.18,1896.0,Q2,0
0951d91d-f444-4342-ae77-b0de5c50d1a6,38.0,Female,USA,New York,2.0,4.0,15.1,4.7,70.9,3.0,6.0,69.88,111.0,46.0,2.2,4.9,10.0,0.0,1.5,9.4,3.0,483.25,1206.0,Q3,1
09552668-1a9b-4bac-8cf3-5d5790dcf9a7,23.0,Male,USA,Houston,0.7,14.0,46.2,16.5,29.8,13.0,20.0,88.59,28.0,29.2,8.3,51.4,5.0,7.0,27.6,39.1,2.0,1429.17,3841.0,Q1,1
095d20fe-c468-439c-8e0c-fe5e49e23a43,42.0,Male,UK,Birmingham,2.9,13.0,24.0,9.3,50.8,5.0,10.0,77.19,68.0,23.9,7.2,15.4,4.0,4.0,32.4,18.6,3.0,864.62,932.0,Q3,0
095dd79d-adc6-4b1e-8a74-e1330a6ed525,18.0,Male,India,Mumbai,6.0,6.0,20.9,8.4,67.5,3.0,9.0,152.26,4.0,38.5,16.1,19.7,5.0,2.0,44.3,13.8,4.0,1149.59,576.0,Q2,0
098f15d0-11c4-4ae4-8916-888cfe36aefc,22.0,Male,UK,London,2.6,23.0,39.3,15.4,18.7,8.0,23.0,196.37,12.0,50.3,0.7,50.1,4.0,9.0,83.0,41.8,1.0,5321.81,3584.0,Q2,0
09a54dd1-a201-4d9b-bcfd-cb04a90d7941,37.0,Female,UK,London,4.4,7.0,28.3,6.6,69.0,5.0,10.0,89.37,38.0,3.7,12.8,8.7,3.0,1.0,17.7,18.2,3.0,889.95,3947.0,Q3,0
09aa0665-ee62-4b45-930b-02c319d8c55f,40.0,Female,USA,Los Angeles,4.0,7.0,25.8,8.9,75.7,2.0,16.0,51.02,32.0,20.5,3.7,9.3,10.0,2.0,27.6,12.7,2.0,744.11,2313.0,Q1,0
09b29439-046f-4b56-833a-48f560e359a7,47.0,Male,USA,New York,5.1,8.0,30.6,11.1,61.9,7.0,13.0,38.6,28.0,38.5,9.0,26.9,3.0,6.0,18.5,15.3,3.0,483.98,2728.0,Q3,0
09b6c617-b651-4348-bef0-14bcdbce7838,46.0,Female,Germany,Berlin,2.2,36.0,51.6,19.0,39.3,9.0,23.0,147.56,46.0,40.2,11.1,51.3,4.0,9.0,47.2,33.8,1.0,3747.88,3898.0,Q1,0
09dcaede-70de-4e85-a4ef-b7df26b74ccd,46.0,Female,USA,Chicago,3.2,13.0,23.1,5.9,46.8,3.0,16.0,165.22,127.0,33.6,12.1,21.6,6.0,3.0,19.7,13.7,2.0,3156.6,2139.0,Q3,1
09f6e4fe-8824-4337-ab8a-96f44d919429,48.0,Male,France,Paris,6.8,3.0,25.6,6.2,76.0,1.0,8.0,121.85,43.0,26.6,1.9,26.0,7.0,2.0,13.6,23.8,2.0,1006.39,752.0,Q1,0
09fa724b-a49a-4059-a9e3-f51857802aac,52.0,Female,UK,Birmingham,2.4,19.0,40.5,13.6,28.1,5.0,18.0,129.49,30.0,41.4,8.1,33.9,3.0,5.0,64.6,35.9,1.0,2090.24,4234.0,Q3,0
09fd8ca3-70d5-450f-bd31-617c25924a79,33.0,Male,Canada,Vancouver,8.3,8.0,30.3,12.9,43.9,4.0,17.0,108.42,20.0,5.2,3.0,10.3,6.0,6.0,66.3,31.2,3.0,1868.13,937.0,Q2,0
0a04d68f-737c-4c88-925c-059ee38437ae,47.0,Male,USA,Los Angeles,1.5,20.0,37.4,16.8,49.6,6.0,22.0,98.67,33.0,66.8,4.4,44.9,5.0,5.0,59.6,33.2,1.0,2178.67,2879.0,Q3,0
0a0b375e-b08a-4845-a3af-2ff88c89a6da,27.0,Female,USA,Los Angeles,1.9,30.0,54.9,19.6,27.1,5.0,26.0,61.53,43.0,7.8,11.5,52.0,3.0,5.0,51.8,41.2,3.0,1398.01,4368.0,Q1,0
0a10061c-feda-49b2-aa6a-bef4e85b14c4,45.0,Female,France,Toulouse,3.2,10.0,24.7,9.8,52.1,3.0,18.2,147.35,58.0,33.96,1.6,3.0,6.0,2.0,24.6,26.0,3.0,1689.78,1573.0,Q4,0
0a104aef-2f1c-4405-9365-ceede928a2c1,24.0,Female,USA,Houston,3.0,20.0,46.4,10.5,30.7,8.0,24.7,104.84,3.0,26.4,1.3,48.8,8.0,2.0,27.6,28.9,3.0,2055.64,1896.0,Q4,1
0a106d43-ec4d-4224-99fb-a3b398dea730,62.0,Male,USA,New York,1.1,24.0,34.7,16.6,25.5,10.0,17.0,99.27,31.0,34.5,3.7,42.1,6.0,3.0,46.8,30.0,1.0,1969.3,4125.0,Q1,1
